# D12-3 Motor Altitude/Lateral vs Time (Up to date)
# 268 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,90,288.619,42.6,0.025,3.21e-4,9.796,NaN,23.902,NaN,0,0,2.314e-5,0.697,0.397,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.159,90,15,1013.25,0.001,340.389,0.009,1.975e5,2.6,34.253,0.01,0.002,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,90,288.603,42.584,0.025,3.21e-4,9.796,NaN,23.901,NaN,0.524,0.185,2.339e-5,0.697,0.396,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.178,90,15,1013.25,0.001,340.389,0.009,1.986e5,2.6,34.253,0.01,0.002,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,90,288.587,42.568,0.025,3.21e-4,9.796,NaN,23.901,NaN,1.049,0.371,2.365e-5,0.696,0.396,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.196,90,15,1013.25,0.001,340.389,0.009,1.998e5,2.6,34.253,0.01,0.003,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,90,288.571,42.552,0.025,3.21e-4,9.796,NaN,23.9,NaN,1.573,0.556,2.39e-5,0.696,0.395,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.215,90,15,1013.25,0.001,340.389,0.009,2.009e5,2.6,34.253,0.01,0.003,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,90,288.555,42.536,0.025,3.21e-4,9.796,NaN,23.9,NaN,2.097,0.742,2.416e-5,0.695,0.395,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.233,90,15,1013.25,0.001,340.389,0.009,2.021e5,2.6,34.253,0.009,0.003,0
0.049,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,90,288.54,42.521,0.025,3.21e-4,9.796,NaN,23.899,NaN,2.569,0.909,2.44e-5,0.694,0.394,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25,90,15,1013.25,0.001,340.389,0.01,2.031e5,2.6,34.253,0.01,0.003,0
0.059,2.896e-5,2.896e-5,0.01,0.011,2.623,2.692,1.506e-5,0,1.506e-5,90,0.004,0.606,33.358,-111.771,84.821,0,0,0,85,90,288.465,42.446,0.025,3.21e-4,9.796,NaN,23.896,NaN,3.584,1.268,2.703e-5,0.695,0.394,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.244,90,15,1013.25,0.001,340.389,0.01,2.03e5,2.6,34.253,0.01,0.004,1.37e-6
0.069,3.202e-4,3.202e-4,0.054,0.055,6.132,6.199,9.071e-5,0,9.071e-5,90,0.012,0.913,33.358,-111.771,84.048,0,0,0,85,90,288.39,42.372,0.025,3.21e-4,9.796,NaN,23.893,NaN,4.599,1.628,4.064e-5,0.695,0.394,0.18,0.12,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.235,90,15,1013.25,0.001,340.389,0.01,2.029e5,2.6,34.253,0.01,0.004,6.785e-6
0.079,0.001,0.001,0.133,0.135,9.642,9.719,2.577e-4,0,2.577e-4,90,0.022,1.22,33.358,-111.771,82.658,0,0,0,85,90,288.316,42.297,0.025,3.21e-4,9.796,NaN,23.89,NaN,5.614,1.988,7.528e-5,0.694,0.394,0.18,0.12,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.225,90,15,1013.25,0.001,340.389,0.01,2.032e5,2.6,34.253,0.01,0.004,1.65e-5
0.089,0.003,0.003,0.247,0.249,13.155,13.243,5.466e-4,0,5.466e-4,90,0.036,1.525,33.358,-111.771,80.661,0,0,0,85,90,288.241,42.222,0.025,3.209e-4,9.796,NaN,23.887,NaN,6.629,2.348,1.525e-4,0.694,0.394,0.18,0.12,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.216,90,15,1013.25,0.001,340.389,0.01,2.039e5,2.6,34.253,0.01,0.004,3.052e-5
0.099,0.006,0.006,0.396,0.399,16.669,16.769,9.881e-4,0,9.881e-4,90,0.053,1.827,33.358,-111.771,78.076,0,0,0,85,90,288.166,42.147,0.025,3.209e-4,9.796,NaN,23.885,NaN,7.644,2.708,3.121e-4,0.694,0.393,0.18,0.12,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.207,90,15,1013.249,0.001,340.389,0.01,2.053e5,2.6,34.253,0.01,0.004,4.884e-5
0.109,0.011,0.011,0.58,0.585,20.186,20.297,0.002,0,0.002,90,0.073,2.119,33.358,-111.771,74.996,0,0,0,85,90,288.091,42.072,0.025,3.209e-4,9.796,NaN,23.882,NaN,8.659,3.068,6.184e-4,0.692,0.392,0.18,0.12,0.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.216,90,15,1013.249,0.001,340.389,0.01,2.087e5,2.6,34.253,0.007,0.004,7.146e-5
0.116,0.016,0.016,0.73,0.735,22.649,22.767,0.002,0,0.002,90,0.088,2.32,33.358,-111.771,72.57,0,0,0,85,90,288.039,42.02,0.025,3.209e-4,9.796,NaN,23.88,NaN,9.369,3.32,9.684e-4,0.69,0.39,0.18,0.12,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.224,90,15,1013.248,0.001,340.389,0.01,2.12e5,2.6,34.253,0.01,0.004,8.986e-5
# Event LIFTOFF occurred at t=0.126 seconds
0.126,0.024,0.024,0.977,0.983,26.718,26.82,0.003,5.292e-9,0.003,90,0.113,2.337,33.358,-111.771,68.738,0,0,0,85,90,287.872,41.853,0.025,3.209e-4,9.796,NaN,23.873,NaN,10.532,3.735,0.002,0.688,0.388,0.18,0.12,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.236,90,15,1013.247,0.001,340.389,0.01,2.18e5,2.6,34.253,0.01,0.004,1.201e-4
0.136,0.035,0.035,1.264,1.272,30.76,30.877,0.004,7.83e-9,0.004,90,0.138,2.691,33.358,-111.771,64.522,0,0,0,85,90,287.705,41.686,0.025,3.209e-4,9.796,NaN,23.867,NaN,11.694,4.149,0.003,0.685,0.385,0.18,0.12,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.247,90,15,1013.246,0.001,340.389,0.011,2.259e5,2.6,34.253,0.01,0.005,1.553e-4
0.146,0.05,0.05,1.592,1.601,34.805,34.938,0.006,1.037e-8,0.006,90,0.167,3.045,33.358,-111.771,60.071,0,0,0,85,90,287.538,41.519,0.025,3.209e-4,9.796,NaN,23.86,NaN,12.857,4.565,0.005,0.681,0.381,0.18,0.12,0.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.258,90,15,1013.244,0.001,340.389,0.011,2.361e5,2.6,34.253,0.01,0.005,1.954e-4
0.156,0.067,0.067,1.96,1.97,38.851,38.999,0.008,1.291e-8,0.008,90,0.199,3.399,33.358,-111.771,55.343,0,0,0,85,90,287.371,41.352,0.025,3.209e-4,9.796,NaN,23.854,NaN,14.02,4.98,0.008,0.676,0.377,0.18,0.12,0.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.244,90,15,1013.242,0.001,340.389,0.012,2.476e5,2.6,34.253,0.01,0.005,2.405e-4
0.166,0.089,0.089,2.369,2.381,42.898,43.061,0.01,1.544e-8,0.01,90,0.235,3.753,33.358,-111.771,50.497,0,0,0,85,90,287.204,41.185,0.025,3.209e-4,9.796,NaN,23.847,NaN,15.182,5.396,0.012,0.672,0.372,0.18,0.12,0.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.212,90,14.999,1013.24,0.001,340.389,0.012,2.614e5,2.6,34.253,0.01,0.005,2.906e-4
0.176,0.115,0.115,2.818,2.832,46.944,47.124,0.012,1.798e-8,0.012,90,0.274,4.107,33.358,-111.771,45.788,0,0,0,85,90,287.037,41.018,0.025,3.209e-4,9.796,NaN,23.841,NaN,16.345,5.813,0.018,0.666,0.366,0.18,0.12,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.18,90,14.999,1013.237,0.001,340.388,0.013,2.786e5,2.6,34.253,0.008,0.005,3.456e-4
0.184,0.139,0.139,3.207,3.221,50.181,50.373,0.015,2.001e-8,0.015,90,0.308,4.39,33.358,-111.771,42.196,0,0,0,85,90,286.904,40.885,0.025,3.208e-4,9.796,NaN,23.836,NaN,17.275,6.147,0.023,0.661,0.362,0.179,0.12,0.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.154,90,14.999,1013.234,0.001,340.388,0.014,2.95e5,2.6,34.253,0.01,0.005,3.932e-4
0.194,0.174,0.174,3.732,3.748,54.786,54.995,0.018,2.255e-8,0.018,90,0.354,4.793,33.358,-111.771,37.973,0,0,0,85,90,286.644,40.625,0.025,3.208e-4,9.796,NaN,23.825,NaN,18.593,6.621,0.031,0.655,0.356,0.179,0.12,0.574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.123,90,14.999,1013.23,0.001,340.388,0.015,3.188e5,2.6,34.253,0.01,0.005,4.575e-4
0.204,0.214,0.214,4.302,4.321,59.392,59.619,0.022,2.509e-8,0.022,90,0.404,5.196,33.358,-111.771,34.114,0,0,0,85,90,286.383,40.364,0.025,3.208e-4,9.796,NaN,23.815,NaN,19.91,7.097,0.042,0.648,0.349,0.179,0.12,0.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.094,90,14.999,1013.225,0.001,340.388,0.016,3.466e5,2.6,34.253,0.01,0.006,5.274e-4
0.214,0.26,0.26,4.919,4.941,63.999,64.244,0.026,2.763e-8,0.026,90,0.458,5.599,33.358,-111.771,30.661,0,0,0,85,90,286.123,40.104,0.025,3.208e-4,9.796,NaN,23.805,NaN,21.228,7.574,0.054,0.641,0.342,0.179,0.12,0.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.072,90,14.998,1013.22,0.001,340.388,0.018,3.784e5,2.6,34.253,0.01,0.006,6.03e-4
0.224,0.312,0.312,5.582,5.606,68.608,68.87,0.031,3.016e-8,0.031,90,0.516,6.002,33.358,-111.771,27.566,0,0,0,85,90,285.863,39.844,0.025,3.208e-4,9.796,NaN,23.795,NaN,22.545,8.051,0.068,0.635,0.336,0.179,0.12,0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.05,90,14.998,1013.213,0.001,340.388,0.019,4.14e5,2.6,34.253,0.01,0.006,6.842e-4
0.234,0.372,0.372,6.292,6.318,73.217,73.497,0.037,3.27e-8,0.037,90,0.578,6.406,33.358,-111.771,24.813,0,0,0,85,90,285.603,39.584,0.025,3.208e-4,9.796,NaN,23.785,NaN,23.863,8.529,0.085,0.628,0.329,0.179,0.12,0.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.027,90,14.998,1013.206,0.001,340.387,0.021,4.532e5,2.6,34.253,0.003,0.006,7.71e-4
0.237,0.391,0.391,6.513,6.541,74.6,74.885,0.038,3.346e-8,0.038,90,0.597,6.527,33.358,-111.771,24.05,0,0,0,85,90,285.525,39.506,0.025,3.207e-4,9.796,NaN,23.782,NaN,24.258,8.673,0.09,0.626,0.327,0.179,0.12,0.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02,90,14.997,1013.204,0.001,340.387,0.022,4.657e5,2.6,34.253,0.004,0.006,7.982e-4
0.241,0.421,0.421,6.853,6.882,76.525,76.818,0.041,3.461e-8,0.041,90,0.627,6.695,33.358,-111.771,22.957,0,0,0,85,90,285.372,39.354,0.025,3.207e-4,9.796,NaN,23.776,NaN,24.805,8.873,0.099,0.623,0.324,0.179,0.12,0.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.01,90,14.997,1013.201,0.001,340.387,0.023,4.849e5,2.6,34.253,0.007,0.006,8.398e-4
0.248,0.469,0.469,7.38,7.41,79.414,79.718,0.045,3.632e-8,0.045,90,0.673,6.948,33.358,-111.771,21.432,0,0,0,85,90,285.144,39.125,0.025,3.207e-4,9.796,NaN,23.767,NaN,25.626,9.174,0.112,0.619,0.32,0.179,0.12,0.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.995,90,14.997,1013.195,0.001,340.387,0.024,5.151e5,2.6,34.253,0.01,0.006,9.043e-4
0.258,0.547,0.547,8.195,8.229,83.695,84.015,0.053,3.886e-8,0.053,90,0.744,7.322,33.358,-111.771,19.563,0,0,0,85,90,284.806,38.787,0.024,3.207e-4,9.796,NaN,23.753,NaN,26.842,9.621,0.135,0.613,0.314,0.179,0.12,0.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.001,90,14.996,1013.186,0.001,340.387,0.026,5.632e5,2.6,34.253,0.01,0.007,0.001
0.268,0.633,0.633,9.054,9.091,87.976,88.312,0.06,4.14e-8,0.06,90,0.82,7.697,33.358,-111.771,17.944,0,0,0,85,90,284.468,38.449,0.024,3.207e-4,9.796,NaN,23.74,NaN,28.058,10.069,0.16,0.607,0.309,0.178,0.12,0.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.013,90,14.996,1013.176,0.001,340.386,0.029,6.145e5,2.6,34.253,0.01,0.007,0.001
0.278,0.728,0.728,9.955,9.995,92.258,92.611,0.069,4.393e-8,0.069,90,0.898,8.072,33.358,-111.771,16.51,0,0,0,85,90,284.129,38.111,0.024,3.206e-4,9.796,NaN,23.726,NaN,29.274,10.518,0.188,0.602,0.303,0.178,0.12,0.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.025,90,14.995,1013.165,0.001,340.386,0.031,6.687e5,2.6,34.253,0.004,0.007,0.001
0.282,0.766,0.766,10.304,10.345,93.865,94.223,0.072,4.489e-8,0.072,90,0.929,8.212,33.358,-111.771,16.014,0,0,0,85,90,284.003,37.984,0.024,3.206e-4,9.796,NaN,23.721,NaN,29.73,10.686,0.199,0.6,0.301,0.178,0.12,0.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.029,90,14.995,1013.16,0.001,340.386,0.032,6.899e5,2.6,34.253,0.006,0.007,0.001
0.288,0.825,0.825,10.822,10.865,90.299,90.644,0.078,4.631e-8,0.078,90,0.974,7.9,33.358,-111.771,15.333,0,0,0,85,90,283.803,37.784,0.024,3.206e-4,9.796,NaN,23.713,NaN,28.71,10.327,0.215,0.597,0.298,0.178,0.12,0.771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.036,90,14.995,1013.153,0.001,340.386,0.034,7.213e5,2.6,34.253,0.009,0.007,0.001
0.297,0.931,0.931,11.64,11.687,84.343,84.665,0.087,4.869e-8,0.087,90,1.046,7.379,33.358,-111.771,14.372,0,0,0,85,90,283.469,37.45,0.024,3.206e-4,9.796,NaN,23.7,NaN,27.01,9.727,0.244,0.596,0.297,0.178,0.12,0.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.047,90,14.994,1013.141,0.001,340.385,0.036,7.712e5,2.6,34.253,0.01,0.007,0.001
0.307,1.051,1.051,12.428,12.478,73.239,73.518,0.098,5.123e-8,0.098,90,1.115,6.408,33.358,-111.771,13.434,0,0,0,85,90,283.159,37.14,0.024,3.206e-4,9.796,NaN,23.688,NaN,23.852,8.599,0.271,0.596,0.297,0.178,0.12,0.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.028,90,14.993,1013.127,0.001,340.385,0.038,8.187e5,2.6,34.253,0.004,0.007,0.002
0.311,1.101,1.101,12.712,12.763,68.794,69.056,0.102,5.225e-8,0.102,90,1.14,6.019,33.358,-111.771,13.097,0,0,0,85,90,283.034,37.015,0.024,3.206e-4,9.796,NaN,23.683,NaN,22.589,8.147,0.282,0.596,0.297,0.178,0.12,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.015,90,14.993,1013.121,0.001,340.385,0.039,8.358e5,2.6,34.253,0.006,0.008,0.002
0.317,1.179,1.179,13.099,13.151,59.953,60.182,0.109,5.377e-8,0.109,90,1.173,5.245,33.358,-111.771,12.652,0,0,0,85,90,282.882,36.863,0.024,3.206e-4,9.796,NaN,23.677,NaN,20.08,7.246,0.295,0.596,0.297,0.178,0.12,0.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.995,90,14.992,1013.112,0.001,340.384,0.04,8.591e5,2.6,34.253,0.005,0.008,0.002
0.322,1.245,1.245,13.38,13.433,52.584,52.785,0.115,5.504e-8,0.115,90,1.198,4.6,33.358,-111.771,12.336,0,0,0,85,90,282.755,36.736,0.024,3.205e-4,9.796,NaN,23.671,NaN,17.99,6.495,0.306,0.596,0.297,0.178,0.12,0.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.978,90,14.992,1013.104,0.001,340.384,0.041,8.76e5,2.6,34.253,0.008,0.008,0.002
# Event LAUNCHROD occurred at t=0.33 seconds
0.33,1.347,1.347,13.759,13.814,49.012,49.012,0.124,5.694e-8,0.124,90,1.231,0.001,33.358,-111.771,11.918,0,0,0,85,90,282.604,36.585,0.024,3.205e-4,9.796,25.851,23.665,0.841,16.875,6.096,0.319,0.596,0.297,0.178,0.12,0.736,3.338,2.806,4.844e-4,0,0,0,0,0,2.954,90,14.991,1013.092,0.001,340.384,0.042,8.988e5,2.6,34.253,0.011,0.008,0.002
0.341,1.505,1.505,14.278,14.33,43.095,43.097,0.138,6.6e-8,0.138,90,1.229,0.451,33.358,-111.771,11.179,0,2.171,-1.257e-4,84.988,90,282.377,36.358,0.024,3.205e-4,9.796,25.946,23.656,0.881,15.203,5.496,0.337,0.596,0.297,0.178,0.12,0.726,3.087,2.717,-4.904e-4,0,0,0,0,0.002,2.917,90,14.99,1013.074,0.001,340.383,0.044,9.291e5,2.6,34.253,0.007,0.008,0.002
0.348,1.609,1.609,14.576,14.627,39.28,39.286,0.147,7.838e-8,0.147,90,1.224,0.713,33.358,-111.771,10.741,0,3.605,-5.432e-5,84.967,90,282.232,36.213,0.024,3.205e-4,9.796,26.004,23.65,0.905,14.126,5.109,0.346,0.596,0.297,0.178,0.12,0.719,2.94,2.657,3.773e-4,0,0,0,0,0.004,2.893,90,14.99,1013.061,0.001,340.383,0.044,9.466e5,2.6,34.253,0.011,0.008,0.002
0.359,1.77,1.77,14.992,15.041,37.209,37.219,0.16,1.065e-7,0.16,90,1.216,0.849,33.358,-111.771,10.275,0,5.8,-1.151e-4,84.916,90,282.053,36.034,0.024,3.205e-4,9.796,26.067,23.643,0.932,13.546,4.903,0.361,0.596,0.297,0.178,0.12,0.713,2.787,2.587,-4.844e-4,0,0,0,0,0.01,2.902,90,14.988,1013.042,0.001,340.382,0.046,9.716e5,2.6,34.253,0.016,0.008,0.002
0.375,2.019,2.019,15.574,15.62,34.102,34.118,0.18,1.696e-7,0.18,90,1.201,1.017,33.358,-111.771,9.649,0,9.193,1.906e-4,84.794,90,281.785,35.766,0.024,3.205e-4,9.796,26.153,23.632,0.97,12.676,4.592,0.383,0.596,0.297,0.178,0.12,0.703,2.584,2.482,-4.492e-4,0,0,0,0,0.024,2.93,90,14.987,1013.013,0.001,340.381,0.047,1.007e6,2.6,34.253,0.011,0.009,0.002
0.386,2.19,2.19,15.931,15.976,32.042,32.061,0.193,2.246e-7,0.193,90,1.189,1.083,33.358,-111.771,9.242,0,11.488,3.258e-4,84.682,90,281.607,35.588,0.024,3.205e-4,9.796,26.211,23.625,0.995,12.099,4.386,0.396,0.596,0.297,0.178,0.12,0.697,2.455,2.406,-2.052e-4,0,0,0,0,0.036,2.949,90,14.986,1012.993,0.001,340.38,0.048,1.029e6,2.6,34.253,0.016,0.009,0.002
0.402,2.452,2.452,16.44,16.482,30.682,30.697,0.212,3.25e-7,0.212,90,1.173,0.937,33.358,-111.771,8.606,0,14.965,7.2e-4,84.467,90,281.374,35.355,0.024,3.204e-4,9.796,26.304,23.616,1.034,11.725,4.254,0.414,0.596,0.297,0.178,0.12,0.687,2.256,2.275,1.951e-4,0,0,0,0,0.057,2.968,90,14.984,1012.962,0.001,340.379,0.05,1.059e6,2.6,34.253,0.019,0.009,0.002
0.421,2.764,2.764,16.998,17.037,29.109,29.114,0.234,4.632e-7,0.234,90,1.159,0.542,33.358,-111.771,7.679,0,18.907,0.001,84.151,90,281.107,35.088,0.024,3.204e-4,9.796,26.445,23.605,1.092,11.295,4.102,0.431,0.596,0.297,0.178,0.12,0.672,1.974,2.07,2.796e-4,0,0,0,0,0.086,2.931,90,14.982,1012.926,0.001,340.378,0.051,1.093e6,2.6,34.253,0.021,0.009,0.002
0.442,3.13,3.13,17.594,17.631,27.319,27.319,0.258,6.389e-7,0.258,90,1.153,0.003,33.358,-111.771,6.643,0,23.162,0.001,83.706,90,280.803,34.785,0.024,3.204e-4,9.796,26.61,23.593,1.16,10.808,3.929,0.448,0.596,0.297,0.178,0.12,0.656,1.669,1.815,-1.165e-4,0,0,0,0,0.121,2.888,90,14.98,1012.883,0.001,340.377,0.053,1.128e6,2.6,34.253,0.021,0.009,0.002
0.463,3.498,3.498,18.149,18.186,26.586,26.596,0.282,8.185e-7,0.282,90,1.16,0.706,33.358,-111.771,5.682,-4.016e-7,26.989,0.001,83.19,90.001,280.537,34.518,0.024,3.204e-4,9.796,26.771,23.582,1.226,10.624,3.866,0.465,0.596,0.297,0.178,0.12,0.642,1.398,1.558,-3.075e-4,0,0,0,0,0.156,2.861,90,14.977,1012.84,0.001,340.375,0.055,1.162e6,2.6,34.253,0.023,0.009,0.002
0.485,3.914,3.914,18.74,18.778,25.761,25.807,0.309,1.013e-6,0.309,90,1.185,1.55,33.358,-111.771,4.661,-6.446e-7,30.731,0.002,82.536,90.001,280.244,34.225,0.024,3.204e-4,9.796,26.95,23.57,1.3,10.421,3.796,0.484,0.596,0.297,0.178,0.12,0.629,1.12,1.266,-1.126e-4,0,0,0,0,0.19,2.84,90,14.975,1012.791,0.001,340.373,0.056,1.198e6,2.6,34.253,0.026,0.009,0.002
0.511,4.413,4.413,19.4,19.44,24.768,24.91,0.34,1.216e-6,0.34,90,1.24,2.66,33.358,-111.771,3.443,-4.43e-7,34.282,0.002,81.685,90.001,279.905,33.886,0.024,3.203e-4,9.796,27.178,23.556,1.393,10.187,3.715,0.506,0.596,0.297,0.178,0.12,0.615,0.804,0.899,4.259e-4,0,0,0,0,0.221,2.798,90,14.971,1012.732,0.001,340.372,0.058,1.238e6,2.6,34.253,0.035,0.01,0.002
0.546,5.1,5.1,20.236,20.281,23.373,23.76,0.385,1.429e-6,0.385,90,1.36,4.271,33.358,-111.771,1.807,-2.868e-7,37.252,0.003,80.438,90.001,279.456,33.437,0.024,3.203e-4,9.796,27.507,23.537,1.527,9.876,3.608,0.537,0.596,0.297,0.178,0.12,0.601,0.405,0.378,-2.544e-4,0,0,0,0,0.24,2.709,90,14.967,1012.652,0.001,340.369,0.061,1.29e6,2.6,34.253,0.05,0.01,0.002
0.596,6.141,6.141,21.376,21.438,22.196,23.199,0.46,1.596e-6,0.46,90,1.636,6.749,33.358,-111.771,0.347,3.575e-7,-37.286,0.012,78.553,90,278.855,32.836,0.024,3.203e-4,9.796,27.825,23.513,1.659,9.71,3.555,0.593,0.596,0.297,0.178,0.121,0.596,0.075,0.341,-7.479e-5,0,0,0,0,-0.216,2.558,90,14.96,1012.53,0.001,340.365,0.064,1.361e6,2.6,34.253,0.05,0.01,0.003
0.646,7.237,7.237,22.456,22.546,21.031,22.636,0.551,1.793e-6,0.551,90,2.016,8.373,33.358,-111.771,1.257,1.206e-6,-33.22,0.002,76.779,90,278.254,32.235,0.024,3.202e-4,9.796,27.625,23.488,1.591,9.545,3.502,0.661,0.596,0.297,0.178,0.121,0.599,0.278,0.596,-4.13e-4,0,0,0,0,-0.155,2.742,90,14.953,1012.401,0.001,340.36,0.067,1.434e6,2.6,34.253,0.038,0.01,0.003
0.684,8.115,8.115,23.243,23.364,19.928,22.37,0.635,2.103e-6,0.635,90,2.372,10.163,33.358,-111.771,2.523,0,-27.771,0.001,75.599,90,277.792,31.773,0.024,3.202e-4,9.796,27.361,23.469,1.497,9.417,3.461,0.717,0.596,0.297,0.178,0.121,0.606,0.576,0.963,7.706e-5,0,0,0,0,-0.101,2.517,90,14.947,1012.298,0.001,340.357,0.07,1.484e6,2.6,34.253,0.022,0.01,0.003
0.707,8.635,8.635,23.678,23.821,19.325,22.22,0.69,2.355e-6,0.69,90,2.607,10.967,33.358,-111.771,3.007,0,-23.366,3.257e-4,75.03,90,277.526,31.507,0.024,3.202e-4,9.796,27.265,23.458,1.464,9.344,3.437,0.75,0.596,0.297,0.178,0.121,0.611,0.695,1.086,-2.919e-4,0,0,0,0,-0.069,2.409,90,14.944,1012.237,0.001,340.355,0.071,1.512e6,2.6,34.253,0.011,0.01,0.003
0.718,8.907,8.907,23.897,24.053,19.07,22.103,0.72,2.512e-6,0.72,90,2.734,11.176,33.358,-111.771,3.068,0,-20.922,2.147e-4,74.778,90,277.389,31.37,0.024,3.202e-4,9.796,27.253,23.452,1.462,9.306,3.425,0.766,0.596,0.297,0.178,0.121,0.611,0.71,1.093,1e-4,0,0,0,0,-0.054,2.413,90,14.942,1012.205,0.001,340.354,0.072,1.527e6,2.6,34.253,0.017,0.01,0.003
0.735,9.318,9.318,24.221,24.398,18.836,22.035,0.769,2.782e-6,0.769,90,2.927,11.435,33.358,-111.771,3.103,0,-17.16,5.289e-4,74.452,90,277.191,31.172,0.024,3.201e-4,9.796,27.246,23.444,1.462,9.285,3.419,0.789,0.596,0.297,0.178,0.121,0.612,0.719,1.086,-9.667e-5,0,0,0,0,-0.035,2.418,90,14.939,1012.157,0.001,340.352,0.073,1.549e6,2.6,34.253,0.018,0.01,0.003
0.753,9.757,9.757,24.559,24.758,18.643,21.923,0.823,3.115e-6,0.823,90,3.135,11.536,33.358,-111.771,3.017,0,-13.145,9.798e-4,74.179,90,276.984,30.965,0.024,3.201e-4,9.796,27.263,23.435,1.472,9.262,3.414,0.812,0.596,0.297,0.178,0.121,0.611,0.697,1.047,4.403e-4,0,0,0,0,-0.02,2.447,90,14.937,1012.106,0.001,340.35,0.074,1.573e6,2.6,34.253,0.018,0.011,0.003
