# Alpha 3 -15 Angle (Up to date)
# 940 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
2.064,132.701,132.701,87.379,99.3,-45.411,51.515,-44.909,-44.889,63.497,225.012,47.174,24.325,28.61,-80.6,0.206,-0.072,3.218,0.98,60.308,224.992,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.946,0,0,1.991,0.671,0.363,0.176,0.131,0.671,0.055,0.106,-2.915e-4,0,0,0,0,6.551e-6,3.065,225,14.137,997.686,0.001,339.866,0.297,2.071e6,0.976,4.831,0.005,0.045,0.014
2.068,133.098,133.098,87.173,99.066,-45.305,51.324,-45.06,-45.041,63.711,225.012,47.064,24.118,28.61,-80.6,0.198,-0.072,8.488,1.142,60.282,225.004,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.946,0,0,1.982,0.671,0.363,0.176,0.131,0.671,0.052,0.102,3.968e-4,0,0,0,0,4.578e-5,3.095,225,14.135,997.64,0.001,339.865,0.296,2.066e6,0.976,4.831,0.005,0.045,0.014
2.073,133.525,133.525,86.95,98.815,-45.387,51.132,-45.223,-45.204,63.942,225.012,46.947,23.548,28.61,-80.6,0.165,-0.072,13.543,1.555,60.228,225.017,46.3,12.3,3.793e-4,1.277e-5,9.792,8.65,6.748,1.948,0,0,1.972,0.67,0.363,0.176,0.131,0.671,0.044,0.084,1.086e-4,0,0,0,0,1.171e-4,3.127,225,14.132,997.59,0.001,339.863,0.295,2.061e6,0.976,4.831,0.006,0.045,0.014
2.079,134.046,134.046,86.677,98.509,-45.697,50.933,-45.422,-45.403,64.223,225.012,46.809,22.493,28.61,-80.6,0.098,-0.072,17.865,2.975,60.132,225.034,46.3,12.3,3.793e-4,1.277e-5,9.792,8.653,6.748,1.951,0,0,1.961,0.67,0.363,0.176,0.131,0.67,0.026,0.05,4.686e-4,0,0,0,0,2.049e-4,3.166,225,14.129,997.529,0.001,339.861,0.294,2.055e6,0.976,4.831,0.009,0.045,0.014
2.088,134.825,134.825,86.263,98.052,-46.338,50.724,-45.72,-45.7,64.644,225.012,46.615,20.632,28.61,-80.6,0.031,-0.072,-17.077,10.172,59.956,225.05,46.3,12.3,3.793e-4,1.277e-5,9.792,8.656,6.748,1.954,0,0,1.943,0.67,0.363,0.176,0.131,0.67,0.008,0.016,2.444e-4,0,0,0,0,-1.889e-4,3.225,225,14.124,997.437,0.001,339.858,0.293,2.047e6,0.976,4.831,0.014,0.045,0.014
2.102,135.985,135.985,85.632,97.372,-46.89,50.445,-46.164,-46.144,65.271,225.012,46.351,18.603,28.61,-80.6,0.161,-0.072,-12.051,1.654,59.73,225.047,46.3,12.3,3.793e-4,1.277e-5,9.792,8.65,6.748,1.947,0,0,1.918,0.67,0.363,0.176,0.131,0.67,0.043,0.083,-2.868e-4,0,0,0,0,-9.527e-5,3.306,225,14.116,997.301,0.001,339.853,0.291,2.033e6,0.976,4.831,0.006,0.045,0.014
2.108,136.488,136.488,85.357,97.078,-46.823,50.249,-46.356,-46.336,65.544,225.013,46.243,18.238,28.61,-80.6,0.181,-0.072,-6.485,1.276,59.675,225.037,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.946,0,0,1.907,0.67,0.363,0.176,0.131,0.67,0.048,0.093,-2.557e-4,0,0,0,0,-2.774e-5,3.324,225,14.113,997.242,0.001,339.851,0.29,2.027e6,0.976,4.831,0.005,0.045,0.014
2.113,136.953,136.953,85.102,96.807,-46.519,49.993,-46.535,-46.514,65.796,225.013,46.144,18.312,28.61,-80.6,0.17,-0.072,-1.209,1.151,59.654,225.026,46.3,12.3,3.793e-4,1.277e-5,9.792,8.649,6.748,1.947,0,0,1.896,0.67,0.363,0.176,0.131,0.67,0.045,0.087,-3.361e-4,0,0,0,0,-9.701e-7,3.34,225,14.11,997.188,0.001,339.849,0.29,2.022e6,0.976,4.831,0.006,0.045,0.014
2.119,137.465,137.465,84.823,96.509,-45.952,49.645,-46.731,-46.711,66.073,225.013,46.032,18.789,28.61,-80.6,0.127,-0.072,3.671,1.222,59.662,225.012,46.3,12.3,3.793e-4,1.277e-5,9.792,8.651,6.748,1.949,0,0,1.885,0.67,0.363,0.176,0.131,0.67,0.034,0.066,2.173e-4,0,0,0,0,8.989e-6,3.357,225,14.106,997.128,0.001,339.847,0.289,2.016e6,0.976,4.831,0.008,0.045,0.014
2.127,138.125,138.125,84.468,96.125,-44.994,49.156,-46.985,-46.964,66.432,225.013,45.882,19.795,28.61,-80.6,0.043,-0.072,6.88,2.681,59.708,224.998,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.953,0,0,1.87,0.67,0.363,0.176,0.131,0.67,0.011,0.022,1.959e-4,0,0,0,0,3.182e-5,3.38,225,14.102,997.05,0.001,339.845,0.288,2.008e6,0.976,4.831,0.012,0.045,0.014
2.139,139.111,139.111,83.951,95.555,-43.57,48.503,-47.364,-47.343,66.967,225.013,45.641,21.311,28.61,-80.6,0.092,-0.072,-5.507,0.985,59.791,224.991,46.3,12.3,3.793e-4,1.277e-5,9.792,8.652,6.748,1.95,0,0,1.848,0.669,0.363,0.176,0.131,0.67,0.024,0.048,-4.544e-4,0,0,0,0,-2.062e-5,3.415,225,14.096,996.935,0.001,339.841,0.286,1.997e6,0.976,4.831,0.01,0.046,0.014
