# Alpha 3 First Launch Ever (Up to date)
# 929 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
3.16,228.794,228.794,59.226,60.106,-24.717,24.956,-24.098,-24.05,34.045,225.057,10.248,3.445,28.61,-80.6,0.02,0.005,-9.149,-0.07,76.536,225.07,46.3,12.3,3.793e-4,1.277e-5,9.791,8.644,6.748,1.941,0,0,0.709,0.661,0.365,0.172,0.124,0.661,0.005,0.01,-3.832e-5,0,0,0,0,-1.451e-4,3.91,225,13.513,986.416,0.001,339.488,0.179,1.242e6,0.976,4.831,0.041,0.134,0.008
3.201,231.21,231.21,58.215,59.089,-24.319,24.495,-24.394,-24.346,34.465,225.057,10.125,2.926,28.61,-80.6,0.1,0.005,-1.312,0.025,76.326,225.07,46.3,12.3,3.793e-4,1.277e-5,9.791,8.64,6.748,1.937,0,0,0.686,0.66,0.365,0.172,0.124,0.66,0.026,0.051,-4.215e-4,0,0,0,0,-3.083e-6,3.93,225,13.497,986.133,0.001,339.478,0.176,1.221e6,0.976,4.831,0.028,0.134,0.008
3.229,232.857,232.857,57.53,58.398,-23.795,24.076,-24.598,-24.548,34.751,225.058,10.031,3.667,28.61,-80.6,0.045,0.005,-0.193,-0.011,76.328,225.067,46.3,12.3,3.793e-4,1.277e-5,9.791,8.642,6.748,1.94,0,0,0.67,0.66,0.365,0.171,0.124,0.66,0.012,0.023,4.895e-4,0,0,0,0,-6.822e-8,4.011,225,13.486,985.94,0.001,339.472,0.174,1.207e6,0.976,4.831,0.043,0.134,0.008
3.272,235.292,235.292,56.525,57.381,-23.504,23.661,-24.898,-24.848,35.176,225.058,9.875,2.722,28.61,-80.6,0.114,0.005,-4.105,-0.042,76.173,225.069,46.3,12.3,3.793e-4,1.277e-5,9.791,8.639,6.748,1.936,0,0,0.647,0.66,0.365,0.171,0.124,0.66,0.03,0.057,3.076e-4,0,0,0,0,-3.199e-5,3.919,225,13.471,985.654,0.001,339.462,0.171,1.186e6,0.976,4.831,0.027,0.134,0.008
3.298,236.785,236.785,55.903,56.757,-23.308,23.41,-25.084,-25.033,35.438,225.058,9.813,2.18,28.61,-80.6,0.205,0.005,4.57,-0.03,76.173,225.073,46.3,12.3,3.793e-4,1.277e-5,9.791,8.634,6.748,1.931,0,0,0.632,0.66,0.365,0.171,0.124,0.66,0.054,0.103,-3.873e-4,0,0,0,0,4.057e-5,3.735,225,13.461,985.479,0.001,339.456,0.169,1.172e6,0.976,4.831,0.015,0.135,0.008
3.314,237.634,237.634,55.55,56.404,-23.041,23.177,-25.189,-25.138,35.587,225.059,9.777,2.509,28.61,-80.6,0.131,0.005,9.327,-0.063,76.281,225.075,46.3,12.3,3.793e-4,1.277e-5,9.791,8.638,6.748,1.935,0,0,0.624,0.66,0.365,0.171,0.124,0.66,0.034,0.066,-2.543e-4,0,0,0,0,1.712e-4,3.649,225,13.455,985.38,0.001,339.453,0.168,1.165e6,0.976,4.831,0.023,0.135,0.008
3.337,238.897,238.897,55.029,55.879,-22.573,22.816,-25.347,-25.295,35.809,225.059,9.711,3.321,28.61,-80.6,0.049,0.005,-11.005,-0.119,76.527,225.078,46.3,12.3,3.793e-4,1.277e-5,9.791,8.641,6.748,1.939,0,0,0.611,0.66,0.365,0.171,0.124,0.66,0.013,0.025,-2.199e-4,0,0,0,0,-2.43e-4,3.523,225,13.447,985.231,0.001,339.448,0.167,1.153e6,0.976,4.831,0.034,0.135,0.008
3.371,240.77,240.77,54.265,55.105,-22.062,22.394,-25.581,-25.528,36.14,225.059,9.584,3.843,28.61,-80.6,0.185,0.005,-2.748,-0.011,76.775,225.077,46.3,12.3,3.793e-4,1.277e-5,9.791,8.635,6.748,1.932,0,0,0.594,0.66,0.365,0.171,0.124,0.66,0.048,0.094,-4.958e-4,0,0,0,0,-1.559e-5,3.353,225,13.435,985.012,0.001,339.441,0.164,1.137e6,0.976,4.831,0.018,0.135,0.007
3.389,241.731,241.731,53.874,54.708,-21.938,22.219,-25.702,-25.648,36.31,225.059,9.518,3.525,28.61,-80.6,0.131,0.005,2.226,0.01,76.777,225.077,46.3,12.3,3.793e-4,1.277e-5,9.791,8.637,6.748,1.935,0,0,0.585,0.66,0.365,0.171,0.123,0.66,0.034,0.066,4.962e-4,0,0,0,0,1.039e-5,3.271,225,13.429,984.899,0.001,339.437,0.163,1.128e6,0.976,4.831,0.026,0.135,0.007
3.414,243.108,243.108,53.312,54.141,-21.68,21.962,-25.874,-25.82,36.553,225.06,9.433,3.511,28.61,-80.6,0.139,0.005,6.086,0.015,76.672,225.078,46.3,12.3,3.793e-4,1.277e-5,9.791,8.637,6.748,1.934,0,0,0.573,0.66,0.365,0.171,0.123,0.66,0.036,0.07,-3.762e-4,0,0,0,0,7.922e-5,3.333,225,13.42,984.738,0.001,339.431,0.162,1.117e6,0.976,4.831,0.025,0.136,0.007
3.439,244.423,244.423,52.778,53.599,-21.433,21.727,-26.039,-25.985,36.786,225.06,9.344,3.565,28.61,-80.6,0.154,0.005,12.46,0.049,76.442,225.08,46.3,12.3,3.793e-4,1.277e-5,9.791,8.636,6.748,1.933,0,0,0.563,0.66,0.365,0.171,0.123,0.66,0.04,0.077,-4.498e-4,0,0,0,0,3.381e-4,3.534,225,13.411,984.583,0.001,339.426,0.16,1.107e6,0.976,4.831,0.023,0.136,0.007
3.462,245.622,245.622,52.29,53.105,-21.439,21.6,-26.189,-26.134,36.998,225.06,9.27,2.634,28.61,-80.6,0.05,0.005,-15.663,0.15,76.107,225.08,46.3,12.3,3.793e-4,1.277e-5,9.791,8.641,6.748,1.938,0,0,0.553,0.659,0.365,0.171,0.123,0.659,0.013,0.025,7.94e-5,0,0,0,0,-5.437e-4,3.616,225,13.403,984.443,0.001,339.421,0.159,1.097e6,0.976,4.831,0.034,0.136,0.007
3.496,247.398,247.398,51.556,52.371,-21.399,21.45,-26.413,-26.357,37.314,225.061,9.205,1.484,28.61,-80.6,0.306,0.005,-4.018,0.017,75.745,225.076,46.3,12.3,3.793e-4,1.277e-5,9.791,8.628,6.748,1.925,0,0,0.538,0.659,0.365,0.171,0.123,0.66,0.08,0.155,4.215e-4,0,0,0,0,-3.678e-5,3.6,225,13.392,984.234,0.001,339.414,0.157,1.082e6,0.976,4.831,0.012,0.136,0.007
3.508,248.012,248.012,51.301,52.117,-21.177,21.265,-26.491,-26.435,37.424,225.061,9.186,1.929,28.61,-80.6,0.204,0.005,0.973,0.013,75.728,225.075,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.93,0,0,0.533,0.659,0.365,0.171,0.123,0.659,0.053,0.103,-2.887e-4,0,0,0,0,2.177e-6,3.669,225,13.388,984.162,0.001,339.412,0.156,1.077e6,0.976,4.831,0.018,0.136,0.007
3.526,248.928,248.928,50.926,51.74,-20.737,20.961,-26.607,-26.551,37.588,225.061,9.141,3.054,28.61,-80.6,0.061,0.005,-2.955,0.027,75.774,225.075,46.3,12.3,3.793e-4,1.277e-5,9.791,8.64,6.748,1.937,0,0,0.526,0.659,0.365,0.171,0.123,0.659,0.016,0.031,3.612e-4,0,0,0,0,-2.033e-5,3.828,225,13.382,984.055,0.001,339.408,0.155,1.07e6,0.976,4.831,0.027,0.136,0.007
3.553,250.289,250.289,50.376,51.181,-20.257,20.661,-26.78,-26.723,37.833,225.061,9.042,4.065,28.61,-80.6,0.309,0.005,5.777,0.027,75.754,225.076,46.3,12.3,3.793e-4,1.277e-5,9.791,8.628,6.748,1.925,0,0,0.516,0.659,0.365,0.171,0.123,0.659,0.081,0.156,8.141e-5,0,0,0,0,7.919e-5,4.038,225,13.373,983.895,0.001,339.403,0.153,1.06e6,0.976,4.831,0.012,0.137,0.007
3.565,250.912,250.912,50.125,50.926,-20.248,20.571,-26.86,-26.802,37.944,225.062,8.994,3.636,28.61,-80.6,0.214,0.005,10.62,0.029,75.651,225.077,46.3,12.3,3.793e-4,1.277e-5,9.791,8.632,6.748,1.93,0,0,0.511,0.659,0.365,0.171,0.123,0.659,0.056,0.108,-3.513e-4,0,0,0,0,2.703e-4,4.028,225,13.369,983.822,0.001,339.401,0.153,1.054e6,0.976,4.831,0.018,0.137,0.007
3.583,251.81,251.81,49.76,50.556,-20.3,20.489,-26.974,-26.916,38.106,225.062,8.936,2.782,28.61,-80.6,0.012,0.005,13.632,0.378,75.425,225.079,46.3,12.3,3.793e-4,1.277e-5,9.791,8.642,6.748,1.94,0,0,0.503,0.659,0.365,0.171,0.123,0.659,0.003,0.006,-2.441e-4,0,0,0,0,4.518e-4,4.014,225,13.363,983.717,0.001,339.397,0.151,1.047e6,0.976,4.831,0.027,0.137,0.007
3.61,253.146,253.146,49.212,50.006,-20.295,20.384,-27.144,-27.085,38.346,225.062,8.876,1.905,28.61,-80.6,0.202,0.005,-8.887,0.02,75.105,225.079,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.93,0,0,0.493,0.659,0.365,0.171,0.123,0.659,0.053,0.102,-4.752e-4,0,0,0,0,-1.961e-4,4.028,225,13.355,983.56,0.001,339.392,0.15,1.036e6,0.976,4.831,0.02,0.137,0.007
3.63,254.109,254.109,48.815,49.608,-20.119,20.213,-27.267,-27.208,38.52,225.062,8.839,1.948,28.61,-80.6,0.19,0.005,-3.225,0.022,74.987,225.077,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.931,0,0,0.485,0.659,0.365,0.171,0.123,0.659,0.05,0.096,-4.867e-4,0,0,0,0,-2.623e-5,4.08,225,13.348,983.447,0.001,339.388,0.149,1.028e6,0.976,4.831,0.021,0.138,0.007
3.651,255.143,255.143,48.39,49.182,-19.829,19.97,-27.4,-27.341,38.708,225.063,8.793,2.369,28.61,-80.6,0.076,0.005,0.809,0.037,74.967,225.075,46.3,12.3,3.793e-4,1.277e-5,9.791,8.639,6.748,1.936,0,0,0.477,0.659,0.365,0.171,0.123,0.659,0.02,0.038,3.001e-4,0,0,0,0,1.677e-6,4.134,225,13.342,983.326,0.001,339.384,0.148,1.019e6,0.976,4.831,0.032,0.138,0.007
3.683,256.677,256.677,47.764,48.551,-19.429,19.639,-27.598,-27.538,38.987,225.063,8.709,2.86,28.61,-80.6,0.069,0.005,-0.864,0.028,75.009,225.075,46.3,12.3,3.793e-4,1.277e-5,9.791,8.639,6.748,1.936,0,0,0.465,0.659,0.365,0.171,0.123,0.659,0.018,0.035,-2.183e-5,0,0,0,0,-1.962e-6,4.143,225,13.332,983.146,0.001,339.378,0.146,1.006e6,0.976,4.831,0.048,0.138,0.007
3.731,258.94,258.94,46.844,47.621,-19.045,19.257,-27.891,-27.829,39.4,225.063,8.569,2.847,28.61,-80.6,0.089,0.005,5.465,0.128,74.884,225.083,46.3,12.3,3.793e-4,1.277e-5,9.791,8.638,6.748,1.935,0,0,0.448,0.659,0.365,0.171,0.123,0.659,0.023,0.045,1.393e-4,0,0,0,0,8.147e-5,4.163,225,13.317,982.881,0.001,339.369,0.143,9.876e5,0.976,4.831,0.049,0.138,0.006
3.78,261.215,261.215,45.914,46.685,-18.937,19.021,-28.187,-28.124,39.817,225.064,8.452,1.791,28.61,-80.6,0.189,0.005,-3.531,0.026,74.598,225.085,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.93,0,0,0.43,0.659,0.365,0.171,0.123,0.659,0.049,0.095,1.813e-4,0,0,0,0,-3.539e-5,4.033,225,13.302,982.614,0.001,339.36,0.14,9.678e5,0.976,4.831,0.024,0.138,0.006
3.804,262.321,262.321,45.457,46.228,-18.752,18.835,-28.331,-28.268,40.022,225.064,8.411,1.766,28.61,-80.6,0.186,0.005,2.834,0.027,74.591,225.084,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.93,0,0,0.422,0.658,0.365,0.171,0.123,0.659,0.049,0.094,2.133e-5,0,0,0,0,2.326e-5,3.958,225,13.295,982.484,0.001,339.356,0.139,9.582e5,0.976,4.831,0.025,0.139,0.006
3.829,263.455,263.455,44.992,45.761,-18.295,18.506,-28.48,-28.416,40.232,225.065,8.354,2.789,28.61,-80.6,0.127,0.005,-3.688,-0.014,74.691,225.081,46.3,12.3,3.793e-4,1.277e-5,9.791,8.636,6.748,1.933,0,0,0.414,0.658,0.365,0.171,0.122,0.658,0.033,0.064,-4.551e-4,0,0,0,0,-4.014e-5,4.069,225,13.288,982.351,0.001,339.351,0.138,9.493e5,0.976,4.831,0.037,0.139,0.006
3.866,265.11,265.11,44.323,45.081,-17.96,18.218,-28.698,-28.633,40.539,225.065,8.236,3.054,28.61,-80.6,0.227,0.005,7.2,-0.006,74.629,225.08,46.3,12.3,3.793e-4,1.277e-5,9.791,8.631,6.748,1.928,0,0,0.402,0.658,0.365,0.171,0.122,0.658,0.059,0.115,3.754e-4,0,0,0,0,1.574e-4,4.138,225,13.277,982.157,0.001,339.345,0.136,9.358e5,0.976,4.831,0.021,0.139,0.006
3.888,266.059,266.059,43.937,44.691,-17.97,18.135,-28.823,-28.757,40.716,225.065,8.177,2.447,28.61,-80.6,0.049,0.005,10.696,-0.056,74.429,225.082,46.3,12.3,3.793e-4,1.277e-5,9.791,8.639,6.748,1.937,0,0,0.395,0.658,0.365,0.171,0.122,0.658,0.013,0.024,-2.061e-4,0,0,0,0,3.533e-4,4.107,225,13.271,982.046,0.001,339.341,0.134,9.276e5,0.976,4.831,0.032,0.139,0.006
3.92,267.465,267.465,43.357,44.11,-17.971,18.045,-29.009,-28.943,40.978,225.066,8.112,1.639,28.61,-80.6,0.199,0.005,-7.497,-0.024,74.114,225.086,46.3,12.3,3.793e-4,1.277e-5,9.791,8.632,6.748,1.929,0,0,0.385,0.658,0.365,0.171,0.122,0.658,0.052,0.101,-1.075e-4,0,0,0,0,-1.781e-4,4.063,225,13.261,981.881,0.001,339.335,0.133,9.156e5,0.976,4.831,0.025,0.139,0.006
3.945,268.565,268.565,42.9,43.654,-17.837,17.899,-29.155,-29.088,41.184,225.066,8.074,1.492,28.61,-80.6,0.24,0.005,-0.978,-0.003,74.005,225.088,46.3,12.3,3.793e-4,1.277e-5,9.791,8.63,6.748,1.927,0,0,0.377,0.658,0.365,0.17,0.122,0.658,0.063,0.121,2.931e-4,0,0,0,0,-3.096e-6,4.029,225,13.254,981.752,0.001,339.331,0.131,9.062e5,0.976,4.831,0.022,0.14,0.006
3.967,269.489,269.489,42.517,43.27,-17.608,17.698,-29.279,-29.211,41.359,225.066,8.039,1.774,28.61,-80.6,0.139,0.005,3.61,-0.012,74.038,225.088,46.3,12.3,3.793e-4,1.277e-5,9.791,8.634,6.748,1.932,0,0,0.371,0.658,0.365,0.17,0.122,0.658,0.036,0.07,1.292e-5,0,0,0,0,4.289e-5,4.011,225,13.248,981.643,0.001,339.327,0.13,8.983e5,0.976,4.831,0.032,0.14,0.006
4,270.861,270.861,41.951,42.702,-17.213,17.381,-29.463,-29.395,41.619,225.067,7.971,2.408,28.61,-80.6,0.096,0.005,-4.238,-0.017,74.185,225.087,46.3,12.3,3.793e-4,1.277e-5,9.791,8.636,6.748,1.934,0,0,0.361,0.658,0.365,0.17,0.122,0.658,0.025,0.049,3.1e-4,0,0,0,0,-6.067e-5,3.988,225,13.239,981.483,0.001,339.322,0.129,8.867e5,0.976,4.831,0.049,0.14,0.006
4.048,272.884,272.884,41.121,41.864,-16.925,17.077,-29.736,-29.666,42.004,225.067,7.854,2.274,28.61,-80.6,0.086,0.005,1.314,-0.017,74.243,225.085,46.3,12.3,3.793e-4,1.277e-5,9.791,8.637,6.748,1.934,0,0,0.347,0.658,0.365,0.17,0.122,0.658,0.022,0.043,-4.106e-4,0,0,0,0,6.071e-6,3.816,225,13.226,981.245,0.001,339.314,0.126,8.687e5,0.976,4.831,0.05,0.14,0.006
4.098,274.919,274.919,40.281,41.019,-16.681,16.805,-30.013,-29.942,42.394,225.068,7.745,2.042,28.61,-80.6,0.028,0.005,4.355,-0.093,74.085,225.086,46.3,12.3,3.793e-4,1.277e-5,9.791,8.639,6.748,1.937,0,0,0.333,0.658,0.365,0.17,0.122,0.658,0.007,0.014,-2.967e-4,0,0,0,0,6.948e-5,3.762,225,13.213,981.007,0.001,339.306,0.123,8.512e5,0.976,4.831,0.05,0.141,0.006
4.148,276.912,276.912,39.454,40.188,-16.392,16.52,-30.285,-30.213,42.779,225.068,7.642,2.054,28.61,-80.6,0.05,0.005,6.408,0.138,73.816,225.092,46.3,12.3,3.793e-4,1.277e-5,9.791,8.638,6.748,1.936,0,0,0.32,0.658,0.366,0.17,0.122,0.658,0.013,0.025,2.262e-4,0,0,0,0,1.563e-4,3.846,225,13.2,980.773,0.001,339.298,0.121,8.348e5,0.976,4.831,0.05,0.141,0.005
4.198,278.864,278.864,38.636,39.369,-16.311,16.363,-30.555,-30.481,43.159,225.069,7.562,1.309,28.61,-80.6,0.222,0.005,-1.365,0.015,73.585,225.094,46.3,12.3,3.793e-4,1.277e-5,9.791,8.63,6.748,1.927,0,0,0.307,0.658,0.366,0.17,0.122,0.658,0.058,0.111,-4.624e-4,0,0,0,0,-7.396e-6,3.659,225,13.187,980.544,0.001,339.29,0.119,8.172e5,0.976,4.831,0.029,0.141,0.005
4.227,279.973,279.973,38.168,38.902,-16.051,16.135,-30.709,-30.635,43.377,225.069,7.52,1.647,28.61,-80.6,0.071,0.005,2.583,0.032,73.611,225.091,46.3,12.3,3.793e-4,1.277e-5,9.791,8.637,6.748,1.934,0,0,0.3,0.658,0.366,0.17,0.122,0.658,0.019,0.036,-2.059e-4,0,0,0,0,2.711e-5,3.654,225,13.18,980.414,0.001,339.286,0.117,8.078e5,0.976,4.831,0.043,0.141,0.005
4.271,281.612,281.612,37.482,38.212,-15.686,15.826,-30.939,-30.863,43.701,225.07,7.436,2.096,28.61,-80.6,0.145,0.005,-0.252,0.011,73.696,225.09,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.931,0,0,0.289,0.658,0.366,0.17,0.122,0.658,0.038,0.073,1.233e-4,0,0,0,0,-2.68e-7,3.631,225,13.17,980.222,0.001,339.28,0.115,7.937e5,0.976,4.831,0.046,0.142,0.005
4.317,283.336,283.336,36.759,37.484,-15.403,15.567,-31.182,-31.105,44.044,225.07,7.338,2.259,28.61,-80.6,0.244,0.005,6.054,0.011,73.571,225.093,46.3,12.3,3.793e-4,1.277e-5,9.791,8.628,6.748,1.926,0,0,0.279,0.657,0.366,0.17,0.122,0.658,0.064,0.123,-3.792e-4,0,0,0,0,1.6e-4,3.672,225,13.158,980.019,0.001,339.273,0.113,7.792e5,0.976,4.831,0.029,0.142,0.005
4.346,284.39,284.39,36.317,37.038,-15.258,15.429,-31.331,-31.254,44.254,225.071,7.271,2.288,28.61,-80.6,0.267,0.005,12.156,0.035,73.308,225.095,46.3,12.3,3.793e-4,1.277e-5,9.791,8.627,6.748,1.924,0,0,0.273,0.657,0.366,0.17,0.122,0.658,0.07,0.133,-1.715e-5,0,0,0,0,6.589e-4,3.803,225,13.151,979.896,0.001,339.269,0.112,7.709e5,0.976,4.831,0.027,0.142,0.005
4.373,285.376,285.376,35.899,36.618,-15.411,15.466,-31.471,-31.393,44.452,225.071,7.221,1.295,28.61,-80.6,0.178,0.005,-13.524,0.015,72.937,225.095,46.3,12.3,3.793e-4,1.277e-5,9.791,8.631,6.748,1.929,0,0,0.266,0.657,0.366,0.17,0.122,0.657,0.047,0.091,-1.429e-4,0,0,0,0,-8.354e-4,3.675,225,13.145,979.78,0.001,339.265,0.111,7.617e5,0.976,4.831,0.041,0.142,0.005
4.414,286.826,286.826,35.268,35.994,-15.375,15.394,-31.679,-31.6,44.746,225.072,7.189,0.766,28.61,-80.6,0.421,0.005,-0.744,-0.006,72.633,225.095,46.3,12.3,3.793e-4,1.277e-5,9.791,8.62,6.748,1.917,0,0,0.257,0.657,0.366,0.17,0.122,0.658,0.11,0.211,2.421e-4,0,0,0,0,-2.615e-6,3.557,225,13.136,979.61,0.001,339.259,0.109,7.485e5,0.976,4.831,0.018,0.142,0.005
4.432,287.467,287.467,34.99,35.717,-15.144,15.195,-31.772,-31.693,44.877,225.072,7.171,1.239,28.61,-80.6,0.188,0.005,3.396,-0.004,72.662,225.096,46.3,12.3,3.793e-4,1.277e-5,9.791,8.631,6.748,1.928,0,0,0.254,0.657,0.366,0.17,0.122,0.657,0.049,0.094,-4.807e-4,0,0,0,0,5.527e-5,3.627,225,13.131,979.535,0.001,339.257,0.108,7.433e5,0.976,4.831,0.027,0.143,0.005
4.46,288.419,288.419,34.58,35.307,-14.84,14.951,-31.911,-31.831,45.073,225.072,7.128,1.82,28.61,-80.6,0.116,0.005,-3.494,7.281e-4,72.769,225.096,46.3,12.3,3.793e-4,1.277e-5,9.791,8.634,6.748,1.932,0,0,0.248,0.657,0.366,0.17,0.121,0.657,0.03,0.059,-5.177e-5,0,0,0,0,-5.98e-5,3.674,225,13.125,979.423,0.001,339.253,0.107,7.353e5,0.976,4.831,0.041,0.143,0.005
4.501,289.827,289.827,33.975,34.699,-14.618,14.743,-32.118,-32.036,45.364,225.073,7.05,1.916,28.61,-80.6,0.198,0.005,1.491,0.011,72.815,225.097,46.3,12.3,3.793e-4,1.277e-5,9.791,8.63,6.748,1.928,0,0,0.24,0.657,0.366,0.17,0.121,0.657,0.052,0.1,-2.927e-4,0,0,0,0,1.127e-5,3.587,225,13.116,979.258,0.001,339.247,0.105,7.225e5,0.976,4.831,0.041,0.143,0.005
4.542,291.217,291.217,33.376,34.096,-14.442,14.567,-32.323,-32.24,45.653,225.073,6.969,1.901,28.61,-80.6,0.215,0.005,7.816,0.028,72.622,225.099,46.3,12.3,3.793e-4,1.277e-5,9.791,8.629,6.748,1.927,0,0,0.232,0.657,0.366,0.17,0.121,0.657,0.056,0.107,-1.871e-4,0,0,0,0,3.203e-4,3.614,225,13.107,979.095,0.001,339.242,0.103,7.105e5,0.976,4.831,0.04,0.143,0.005
4.582,292.532,292.532,32.801,33.521,-14.542,14.576,-32.518,-32.435,45.929,225.074,6.91,0.994,28.61,-80.6,0.259,0.005,-7.922,-0.004,72.271,225.1,46.3,12.3,3.793e-4,1.277e-5,9.791,8.627,6.748,1.924,0,0,0.224,0.657,0.366,0.17,0.121,0.657,0.068,0.131,4.978e-4,0,0,0,0,-3.412e-4,3.413,225,13.099,978.941,0.001,339.237,0.101,6.977e5,0.976,4.831,0.034,0.143,0.005
4.615,293.635,293.635,32.308,33.033,-14.495,14.511,-32.684,-32.6,46.162,225.074,6.886,0.67,28.61,-80.6,0.43,0.005,0.714,-0.007,72.141,225.101,46.3,12.3,3.793e-4,1.277e-5,9.791,8.619,6.748,1.916,0,0,0.217,0.657,0.366,0.17,0.121,0.657,0.113,0.215,-1.186e-4,0,0,0,0,2.86e-6,3.257,225,13.091,978.812,0.001,339.232,0.1,6.87e5,0.976,4.831,0.021,0.143,0.005
4.637,294.318,294.318,32.001,32.73,-14.341,14.367,-32.787,-32.703,46.308,225.074,6.87,0.861,28.61,-80.6,0.31,0.005,5.642,-0.001,72.211,225.101,46.3,12.3,3.793e-4,1.277e-5,9.791,8.625,6.748,1.922,0,0,0.213,0.657,0.366,0.17,0.121,0.657,0.081,0.155,1.412e-5,0,0,0,0,1.818e-4,3.207,225,13.087,978.731,0.001,339.23,0.099,6.807e5,0.976,4.831,0.03,0.144,0.004
4.667,295.272,295.272,31.575,32.307,-14.099,14.15,-32.933,-32.848,46.514,225.074,6.838,1.209,28.61,-80.6,0.081,0.005,9.018,0.026,72.441,225.103,46.3,12.3,3.793e-4,1.277e-5,9.791,8.636,6.748,1.933,0,0,0.207,0.657,0.366,0.17,0.121,0.657,0.021,0.04,-3.726e-4,0,0,0,0,4.77e-4,3.104,225,13.081,978.62,0.001,339.226,0.098,6.715e5,0.976,4.831,0.045,0.144,0.004
4.712,296.679,296.679,30.948,31.68,-13.684,13.826,-33.15,-33.064,46.82,225.075,6.771,1.978,28.61,-80.6,0.433,0.005,-6.084,0.021,72.829,225.107,46.3,12.3,3.793e-4,1.277e-5,9.791,8.618,6.748,1.915,0,0,0.199,0.657,0.366,0.17,0.121,0.657,0.114,0.218,1.715e-4,0,0,0,0,-2.257e-4,3.049,225,13.072,978.455,0.001,339.22,0.096,6.586e5,0.976,4.831,0.023,0.144,0.004
4.735,297.383,297.383,30.639,31.367,-13.418,13.674,-33.26,-33.172,46.975,225.075,6.718,2.636,28.61,-80.6,0.856,0.005,2.454,0.02,72.88,225.108,46.3,12.3,3.793e-4,1.277e-5,9.791,8.598,6.748,1.895,0,0,0.196,0.657,0.366,0.17,0.121,0.658,0.226,0.428,-2.627e-5,0,0,0,0,3.729e-5,3.224,225,13.067,978.372,0.001,339.218,0.095,6.533e5,0.976,4.831,0.012,0.144,0.004
4.746,297.744,297.744,30.481,31.205,-13.326,13.621,-33.316,-33.228,47.054,225.075,6.685,2.818,28.61,-80.6,0.977,0.005,8.511,0.023,72.816,225.109,46.3,12.3,3.793e-4,1.277e-5,9.791,8.592,6.748,1.889,0,0,0.195,0.657,0.366,0.17,0.121,0.659,0.258,0.487,-4.02e-4,0,0,0,0,4.525e-4,3.314,225,13.065,978.33,0.001,339.216,0.095,6.506e5,0.976,4.831,0.01,0.144,0.004
4.757,298.062,298.062,30.342,31.063,-13.281,13.583,-33.365,-33.277,47.124,225.076,6.655,2.846,28.61,-80.6,1.003,0.005,14.253,0.024,72.697,225.109,46.3,12.3,3.793e-4,1.277e-5,9.791,8.591,6.748,1.888,0,0,0.194,0.657,0.366,0.17,0.121,0.659,0.265,0.499,-2.611e-4,0,0,0,0,0.001,3.383,225,13.063,978.292,0.001,339.215,0.094,6.482e5,0.976,4.831,0.01,0.145,0.004
4.767,298.374,298.374,30.205,30.923,-13.266,13.552,-33.414,-33.326,47.192,225.076,6.626,2.769,28.61,-80.6,0.962,0.005,19.79,0.025,72.521,225.109,46.3,12.3,3.793e-4,1.277e-5,9.791,8.593,6.748,1.89,0,0,0.192,0.657,0.366,0.17,0.121,0.659,0.254,0.478,2.314e-4,0,0,0,0,0.002,3.445,225,13.061,978.256,0.001,339.214,0.094,6.458e5,0.976,4.831,0.011,0.145,0.004
