# D12-3 Motor Altitude/Lateral vs Time (Up to date)
# 259 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,225,288.619,42.6,0.025,3.21e-4,9.796,NaN,23.902,NaN,0,0,2.314e-5,0.697,0.397,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.159,225,15,1013.25,0.001,340.389,0.009,1.975e5,2.6,34.253,0.01,0.002,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,225,288.603,42.584,0.025,3.21e-4,9.796,NaN,23.901,NaN,0.524,0.185,2.339e-5,0.697,0.396,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.178,225,15,1013.25,0.001,340.389,0.009,1.986e5,2.6,34.253,0.01,0.003,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,225,288.587,42.568,0.025,3.21e-4,9.796,NaN,23.901,NaN,1.049,0.371,2.365e-5,0.696,0.396,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.196,225,15,1013.25,0.001,340.389,0.009,1.998e5,2.6,34.253,0.01,0.003,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,225,288.571,42.552,0.025,3.21e-4,9.796,NaN,23.9,NaN,1.573,0.556,2.39e-5,0.696,0.395,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.215,225,15,1013.25,0.001,340.389,0.009,2.009e5,2.6,34.253,0.01,0.004,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,225,288.555,42.536,0.025,3.21e-4,9.796,NaN,23.9,NaN,2.097,0.742,2.416e-5,0.695,0.395,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.233,225,15,1013.25,0.001,340.389,0.009,2.021e5,2.6,34.253,0.009,0.005,0
0.049,0,0,0,0,0,0,0,0,0,0,0,0,33.358,-111.771,85,0,0,0,85,225,288.54,42.521,0.025,3.21e-4,9.796,NaN,23.899,NaN,2.569,0.909,2.44e-5,0.694,0.394,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25,225,15,1013.25,0.001,340.389,0.01,2.031e5,2.6,34.253,0.01,0.005,0
0.059,2.896e-5,2.896e-5,0.01,0.011,2.623,2.692,-1.065e-5,-1.065e-5,1.506e-5,225,0.004,0.606,33.358,-111.771,84.821,0,0,0,85,225,288.465,42.446,0.025,3.21e-4,9.796,NaN,23.896,NaN,3.584,1.268,2.703e-5,0.695,0.394,0.18,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.244,225,15,1013.25,0.001,340.389,0.01,2.03e5,2.6,34.253,0.01,0.006,1.524e-6
0.069,3.202e-4,3.202e-4,0.054,0.055,6.132,6.199,-6.414e-5,-6.414e-5,9.071e-5,225,0.012,0.913,33.358,-111.771,84.048,0,0,0,85,225,288.39,42.372,0.025,3.21e-4,9.796,NaN,23.893,NaN,4.599,1.628,4.064e-5,0.695,0.394,0.18,0.12,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.235,225,15,1013.25,0.001,340.389,0.01,2.029e5,2.6,34.253,0.01,0.007,7.327e-6
0.079,0.001,0.001,0.133,0.135,9.642,9.719,-1.822e-4,-1.822e-4,2.577e-4,225,0.022,1.22,33.358,-111.771,82.658,0,0,0,85,225,288.316,42.297,0.025,3.21e-4,9.796,NaN,23.89,NaN,5.614,1.988,7.528e-5,0.694,0.394,0.18,0.12,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.225,225,15,1013.25,0.001,340.389,0.01,2.032e5,2.6,34.253,0.01,0.007,1.759e-5
0.089,0.003,0.003,0.247,0.249,13.155,13.243,-3.865e-4,-3.865e-4,5.467e-4,225,0.036,1.525,33.358,-111.771,80.661,0,0,0,85,225,288.241,42.222,0.025,3.209e-4,9.796,NaN,23.887,NaN,6.629,2.348,1.525e-4,0.694,0.394,0.18,0.12,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.216,225,15,1013.25,0.001,340.389,0.01,2.039e5,2.6,34.253,0.01,0.008,3.232e-5
0.099,0.006,0.006,0.396,0.399,16.67,16.769,-6.987e-4,-6.987e-4,9.881e-4,225,0.053,1.827,33.358,-111.771,78.076,0,0,0,85,225,288.166,42.147,0.025,3.209e-4,9.796,NaN,23.885,NaN,7.644,2.708,3.121e-4,0.694,0.393,0.18,0.12,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.207,225,15,1013.249,0.001,340.389,0.01,2.053e5,2.6,34.253,0.01,0.009,5.151e-5
0.109,0.011,0.011,0.58,0.585,20.186,20.297,-0.001,-0.001,0.002,225,0.073,2.119,33.358,-111.771,74.996,0,0,0,85,225,288.091,42.072,0.025,3.209e-4,9.796,NaN,23.882,NaN,8.659,3.068,6.184e-4,0.692,0.392,0.18,0.12,0.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.216,225,15,1013.249,0.001,340.389,0.01,2.087e5,2.6,34.253,0.007,0.009,7.516e-5
0.116,0.016,0.016,0.73,0.735,22.649,22.767,-0.002,-0.002,0.002,225.001,0.088,2.321,33.358,-111.771,72.57,0,0,0,85,225,288.039,42.02,0.025,3.209e-4,9.796,NaN,23.88,NaN,9.369,3.32,9.684e-4,0.69,0.39,0.18,0.12,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.224,225,15,1013.248,0.001,340.389,0.01,2.12e5,2.6,34.253,0.01,0.01,9.437e-5
# Event LIFTOFF occurred at t=0.126 seconds
0.126,0.024,0.024,0.977,0.983,26.718,26.82,-0.002,-0.002,0.003,225.001,0.113,2.337,33.358,-111.771,68.738,0,0,0,85,225,287.872,41.853,0.025,3.209e-4,9.796,NaN,23.873,NaN,10.532,3.735,0.002,0.688,0.388,0.18,0.12,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.236,225,15,1013.247,0.001,340.389,0.01,2.18e5,2.6,34.253,0.01,0.011,1.259e-4
0.136,0.035,0.035,1.264,1.272,30.76,30.878,-0.003,-0.003,0.004,225.001,0.138,2.691,33.358,-111.771,64.522,0,0,0,85,225,287.705,41.686,0.025,3.209e-4,9.796,NaN,23.867,NaN,11.694,4.149,0.003,0.685,0.385,0.18,0.12,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.247,225,15,1013.246,0.001,340.389,0.011,2.259e5,2.6,34.253,0.01,0.011,1.624e-4
0.146,0.05,0.05,1.592,1.601,34.805,34.938,-0.004,-0.004,0.006,225.001,0.167,3.045,33.358,-111.771,60.071,0,0,0,85,225,287.538,41.519,0.025,3.209e-4,9.796,NaN,23.86,NaN,12.857,4.565,0.005,0.681,0.381,0.18,0.12,0.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.258,225,15,1013.244,0.001,340.389,0.011,2.361e5,2.6,34.253,0.01,0.012,2.041e-4
0.156,0.067,0.067,1.96,1.97,38.851,38.999,-0.005,-0.005,0.008,225.001,0.199,3.399,33.358,-111.771,55.343,0,0,0,85,225,287.371,41.352,0.025,3.209e-4,9.796,NaN,23.854,NaN,14.02,4.98,0.008,0.676,0.377,0.18,0.12,0.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.244,225,15,1013.242,0.001,340.389,0.012,2.476e5,2.6,34.253,0.01,0.013,2.509e-4
0.166,0.089,0.089,2.369,2.381,42.898,43.061,-0.007,-0.007,0.01,225.001,0.235,3.753,33.358,-111.771,50.497,0,0,0,85,225,287.204,41.185,0.025,3.209e-4,9.796,NaN,23.847,NaN,15.182,5.396,0.012,0.672,0.372,0.18,0.12,0.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.212,225,14.999,1013.24,0.001,340.389,0.012,2.614e5,2.6,34.253,0.01,0.013,3.029e-4
0.176,0.115,0.115,2.818,2.832,46.944,47.124,-0.009,-0.009,0.012,225.001,0.274,4.107,33.358,-111.771,45.788,0,0,0,85,225,287.037,41.018,0.025,3.209e-4,9.796,NaN,23.841,NaN,16.345,5.813,0.018,0.666,0.366,0.18,0.12,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.18,225,14.999,1013.237,0.001,340.388,0.013,2.786e5,2.6,34.253,0.008,0.014,3.6e-4
0.184,0.139,0.139,3.207,3.221,50.181,50.373,-0.01,-0.01,0.015,225.001,0.308,4.39,33.358,-111.771,42.196,0,0,0,85,225,286.904,40.885,0.025,3.208e-4,9.796,NaN,23.836,NaN,17.275,6.147,0.023,0.661,0.362,0.179,0.12,0.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.154,225,14.999,1013.234,0.001,340.388,0.014,2.95e5,2.6,34.253,0.01,0.014,4.093e-4
0.194,0.174,0.174,3.732,3.748,54.786,54.995,-0.013,-0.013,0.018,225.001,0.354,4.793,33.358,-111.771,37.973,0,0,0,85,225,286.644,40.625,0.025,3.208e-4,9.796,NaN,23.825,NaN,18.593,6.621,0.031,0.655,0.356,0.179,0.12,0.574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.123,225,14.999,1013.23,0.001,340.388,0.015,3.188e5,2.6,34.253,0.01,0.015,4.76e-4
0.204,0.214,0.214,4.302,4.321,59.392,59.619,-0.015,-0.015,0.022,225.001,0.404,5.196,33.358,-111.771,34.114,0,0,0,85,225,286.383,40.364,0.025,3.208e-4,9.796,NaN,23.815,NaN,19.91,7.097,0.042,0.648,0.349,0.179,0.12,0.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.094,225,14.999,1013.225,0.001,340.388,0.016,3.466e5,2.6,34.253,0.01,0.016,5.486e-4
0.214,0.26,0.26,4.919,4.941,64,64.244,-0.019,-0.019,0.026,225,0.458,5.599,33.358,-111.771,30.661,0,0,0,85,225,286.123,40.104,0.025,3.208e-4,9.796,NaN,23.805,NaN,21.228,7.574,0.054,0.641,0.342,0.179,0.12,0.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.072,225,14.998,1013.22,0.001,340.388,0.018,3.784e5,2.6,34.253,0.01,0.016,6.27e-4
0.224,0.312,0.312,5.582,5.606,68.608,68.87,-0.022,-0.022,0.031,225,0.516,6.002,33.358,-111.771,27.566,0,0,0,85,225,285.863,39.844,0.025,3.208e-4,9.796,NaN,23.795,NaN,22.545,8.051,0.068,0.635,0.336,0.179,0.12,0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.05,225,14.998,1013.213,0.001,340.388,0.019,4.14e5,2.6,34.253,0.01,0.017,7.113e-4
0.234,0.372,0.372,6.292,6.318,73.217,73.497,-0.026,-0.026,0.037,225,0.578,6.406,33.358,-111.771,24.813,0,0,0,85,225,285.603,39.584,0.025,3.208e-4,9.796,NaN,23.785,NaN,23.863,8.529,0.085,0.628,0.329,0.179,0.12,0.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.027,225,14.998,1013.206,0.001,340.387,0.021,4.532e5,2.6,34.253,0.003,0.017,8.014e-4
0.237,0.391,0.391,6.513,6.541,74.6,74.885,-0.027,-0.027,0.038,225,0.597,6.527,33.358,-111.771,24.05,0,0,0,85,225,285.525,39.506,0.025,3.207e-4,9.796,NaN,23.782,NaN,24.258,8.673,0.09,0.626,0.327,0.179,0.12,0.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02,225,14.997,1013.204,0.001,340.387,0.022,4.657e5,2.6,34.253,0.004,0.018,8.296e-4
0.241,0.421,0.421,6.853,6.882,76.526,76.818,-0.029,-0.029,0.041,225,0.627,6.695,33.358,-111.771,22.957,0,0,0,85,225,285.372,39.354,0.025,3.207e-4,9.796,NaN,23.776,NaN,24.805,8.873,0.099,0.623,0.324,0.179,0.12,0.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.01,225,14.997,1013.201,0.001,340.387,0.023,4.849e5,2.6,34.253,0.007,0.019,8.728e-4
0.248,0.469,0.469,7.38,7.41,79.415,79.718,-0.032,-0.032,0.045,225,0.673,6.948,33.358,-111.771,21.432,0,0,0,85,225,285.144,39.125,0.025,3.207e-4,9.796,NaN,23.767,NaN,25.626,9.174,0.112,0.619,0.32,0.179,0.12,0.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.995,225,14.997,1013.195,0.001,340.387,0.024,5.151e5,2.6,34.253,0.01,0.019,9.397e-4
0.258,0.547,0.547,8.195,8.229,83.695,84.015,-0.037,-0.037,0.053,225,0.744,7.322,33.358,-111.771,19.563,0,0,0,85,225,284.806,38.787,0.024,3.207e-4,9.796,NaN,23.753,NaN,26.842,9.621,0.135,0.613,0.314,0.179,0.12,0.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.001,225,14.996,1013.186,0.001,340.387,0.026,5.632e5,2.6,34.253,0.01,0.02,0.001
0.268,0.633,0.633,9.054,9.091,87.977,88.313,-0.043,-0.043,0.06,225,0.82,7.697,33.358,-111.771,17.944,0,0,0,85,225,284.468,38.449,0.024,3.207e-4,9.796,NaN,23.74,NaN,28.058,10.069,0.16,0.607,0.309,0.178,0.12,0.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.013,225,14.996,1013.176,0.001,340.386,0.029,6.145e5,2.6,34.253,0.01,0.02,0.001
0.278,0.728,0.728,9.955,9.995,92.259,92.611,-0.049,-0.049,0.069,225,0.898,8.072,33.358,-111.771,16.51,0,0,0,85,225,284.129,38.111,0.024,3.206e-4,9.796,NaN,23.726,NaN,29.274,10.518,0.188,0.602,0.303,0.178,0.12,0.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.025,225,14.995,1013.165,0.001,340.386,0.031,6.687e5,2.6,34.253,0.004,0.021,0.001
0.282,0.766,0.766,10.304,10.345,93.865,94.224,-0.051,-0.051,0.072,225,0.929,8.212,33.358,-111.771,16.014,0,0,0,85,225,284.003,37.984,0.024,3.206e-4,9.796,NaN,23.721,NaN,29.73,10.686,0.199,0.6,0.301,0.178,0.12,0.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.029,225,14.995,1013.16,0.001,340.386,0.032,6.899e5,2.6,34.253,0.006,0.022,0.001
0.288,0.825,0.825,10.822,10.865,90.299,90.644,-0.055,-0.055,0.078,225,0.974,7.9,33.358,-111.771,15.333,0,0,0,85,225,283.803,37.784,0.024,3.206e-4,9.796,NaN,23.713,NaN,28.71,10.327,0.215,0.597,0.298,0.178,0.12,0.771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.036,225,14.995,1013.153,0.001,340.386,0.034,7.213e5,2.6,34.253,0.009,0.022,0.001
0.297,0.931,0.931,11.64,11.687,84.343,84.666,-0.062,-0.062,0.087,225,1.046,7.379,33.358,-111.771,14.372,0,0,0,85,225,283.469,37.45,0.024,3.206e-4,9.796,NaN,23.7,NaN,27.01,9.727,0.244,0.596,0.297,0.178,0.12,0.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.047,225,14.994,1013.141,0.001,340.385,0.036,7.712e5,2.6,34.253,0.01,0.023,0.001
0.307,1.051,1.051,12.428,12.478,73.239,73.519,-0.069,-0.069,0.098,225,1.115,6.408,33.358,-111.771,13.434,0,0,0,85,225,283.159,37.14,0.024,3.206e-4,9.796,NaN,23.688,NaN,23.852,8.599,0.271,0.596,0.297,0.178,0.12,0.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.028,225,14.993,1013.127,0.001,340.385,0.038,8.188e5,2.6,34.253,0.004,0.023,0.002
0.311,1.101,1.101,12.712,12.763,68.794,69.057,-0.072,-0.072,0.102,225,1.14,6.019,33.358,-111.771,13.097,0,0,0,85,225,283.034,37.015,0.024,3.206e-4,9.796,NaN,23.683,NaN,22.589,8.147,0.282,0.596,0.297,0.178,0.12,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.015,225,14.993,1013.121,0.001,340.385,0.039,8.358e5,2.6,34.253,0.006,0.024,0.002
0.317,1.179,1.179,13.099,13.151,59.954,60.183,-0.077,-0.077,0.109,225,1.173,5.245,33.358,-111.771,12.652,0,0,0,85,225,282.882,36.863,0.024,3.206e-4,9.796,NaN,23.677,NaN,20.08,7.246,0.295,0.596,0.297,0.178,0.12,0.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.995,225,14.992,1013.112,0.001,340.384,0.04,8.591e5,2.6,34.253,0.005,0.024,0.002
0.322,1.245,1.245,13.38,13.433,52.584,52.785,-0.082,-0.082,0.115,225,1.198,4.601,33.358,-111.771,12.336,0,0,0,85,225,282.755,36.736,0.024,3.205e-4,9.796,NaN,23.671,NaN,17.99,6.495,0.306,0.596,0.297,0.178,0.12,0.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.978,225,14.992,1013.104,0.001,340.384,0.041,8.76e5,2.6,34.253,0.008,0.025,0.002
# Event LAUNCHROD occurred at t=0.33 seconds
0.33,1.347,1.347,13.759,13.814,49.012,49.012,-0.088,-0.088,0.124,225,1.231,0.002,33.358,-111.771,11.918,0,0,0,85,225,282.604,36.585,0.024,3.205e-4,9.796,25.851,23.665,0.841,16.875,6.096,0.319,0.596,0.297,0.178,0.12,0.736,3.338,2.806,2.244e-4,0,0,0,0,0,2.954,225,14.991,1013.092,0.001,340.384,0.042,8.988e5,2.6,34.253,0.011,0.026,0.002
0.341,1.505,1.505,14.278,14.33,43.095,43.097,-0.098,-0.098,0.138,225,1.229,0.448,33.358,-111.771,11.179,0,2.171,-1.239e-4,84.988,225,282.377,36.358,0.024,3.205e-4,9.796,25.946,23.656,0.881,15.203,5.496,0.337,0.596,0.297,0.178,0.12,0.726,3.087,2.716,-1.827e-4,0,0,0,0,0.002,2.917,225,14.99,1013.074,0.001,340.383,0.044,9.291e5,2.6,34.253,0.007,0.026,0.002
0.348,1.609,1.609,14.576,14.628,39.28,39.286,-0.104,-0.104,0.147,225,1.224,0.71,33.358,-111.771,10.742,0,3.605,-1.123e-4,84.967,225,282.232,36.213,0.024,3.205e-4,9.796,26.004,23.65,0.905,14.126,5.109,0.346,0.596,0.297,0.178,0.12,0.719,2.941,2.657,-3.358e-4,0,0,0,0,0.004,2.893,225,14.99,1013.061,0.001,340.383,0.044,9.466e5,2.6,34.253,0.011,0.027,0.002
0.359,1.77,1.77,14.992,15.041,37.209,37.219,-0.113,-0.113,0.16,225,1.216,0.846,33.358,-111.771,10.275,0,5.8,-8.033e-5,84.916,225,282.053,36.034,0.024,3.205e-4,9.796,26.067,23.643,0.932,13.546,4.903,0.361,0.596,0.297,0.178,0.12,0.713,2.787,2.587,9.709e-5,0,0,0,0,0.01,2.902,225,14.988,1013.042,0.001,340.382,0.046,9.716e5,2.6,34.253,0.016,0.027,0.002
0.375,2.019,2.019,15.574,15.62,34.103,34.118,-0.127,-0.127,0.18,225.001,1.201,1.014,33.358,-111.771,9.649,0,9.192,3.007e-4,84.794,225,281.785,35.766,0.024,3.205e-4,9.796,26.153,23.632,0.97,12.676,4.592,0.383,0.596,0.297,0.178,0.12,0.703,2.584,2.482,3.716e-4,0,0,0,0,0.024,2.93,225,14.987,1013.013,0.001,340.381,0.047,1.007e6,2.6,34.253,0.011,0.028,0.002
0.386,2.19,2.19,15.931,15.976,32.043,32.061,-0.137,-0.137,0.193,225.001,1.189,1.08,33.358,-111.771,9.243,0,11.488,6.644e-5,84.682,225,281.607,35.588,0.024,3.205e-4,9.796,26.211,23.625,0.995,12.099,4.386,0.396,0.596,0.297,0.178,0.12,0.697,2.455,2.405,3.164e-4,0,0,0,0,0.036,2.949,225,14.986,1012.993,0.001,340.38,0.048,1.029e6,2.6,34.253,0.016,0.029,0.002
0.402,2.452,2.452,16.44,16.482,30.683,30.697,-0.15,-0.15,0.212,225.001,1.173,0.934,33.358,-111.771,8.606,0,14.964,-1.545e-4,84.467,225,281.374,35.355,0.024,3.204e-4,9.796,26.304,23.616,1.034,11.725,4.254,0.414,0.596,0.297,0.178,0.12,0.687,2.256,2.275,1.52e-4,0,0,0,0,0.057,2.968,225,14.984,1012.962,0.001,340.379,0.05,1.059e6,2.6,34.253,0.024,0.029,0.002
0.427,2.861,2.861,17.162,17.2,28.63,28.633,-0.17,-0.17,0.241,225.002,1.156,0.402,33.358,-111.771,7.401,0,20.076,-2.938e-4,84.041,225,281.025,35.006,0.024,3.204e-4,9.796,26.488,23.602,1.11,11.164,4.055,0.436,0.596,0.297,0.178,0.12,0.668,1.891,2.003,-4.682e-4,0,0,0,0,0.096,2.92,225,14.981,1012.914,0.001,340.378,0.052,1.102e6,2.6,34.253,0.015,0.03,0.002
0.442,3.13,3.13,17.594,17.632,27.32,27.32,-0.183,-0.183,0.258,225.002,1.153,0.006,33.358,-111.771,6.644,0,23.163,-1.641e-4,83.706,225,280.803,34.785,0.024,3.204e-4,9.796,26.61,23.593,1.16,10.808,3.929,0.448,0.596,0.297,0.178,0.12,0.656,1.67,1.816,1.039e-4,0,0,0,0,0.121,2.888,225,14.98,1012.883,0.001,340.377,0.053,1.128e6,2.6,34.253,0.023,0.03,0.002
0.465,3.545,3.545,18.218,18.255,26.493,26.505,-0.202,-0.202,0.285,225.002,1.163,0.802,33.358,-111.771,5.566,3.545e-7,27.447,-7.041e-4,83.119,225.001,280.503,34.484,0.024,3.204e-4,9.796,26.791,23.58,1.235,10.6,3.858,0.468,0.596,0.297,0.178,0.12,0.641,1.365,1.527,1.461e-4,0,0,0,0,0.16,2.859,225,14.977,1012.834,0.001,340.375,0.055,1.166e6,2.6,34.253,0.032,0.031,0.002
0.498,4.148,4.148,19.056,19.094,25.297,25.38,-0.229,-0.229,0.324,225.003,1.208,2.05,33.358,-111.771,4.107,5.083e-7,32.534,-0.002,82.145,225.001,280.083,34.065,0.024,3.204e-4,9.796,27.052,23.563,1.342,10.31,3.758,0.495,0.596,0.297,0.178,0.12,0.622,0.974,1.101,7.354e-5,0,0,0,0,0.206,2.829,225,14.973,1012.763,0.001,340.373,0.057,1.217e6,2.6,34.253,0.041,0.031,0.002
0.539,4.953,4.953,20.064,20.108,23.674,23.998,-0.266,-0.265,0.375,225.004,1.331,3.933,33.358,-111.771,2.144,-4.959e-7,36.813,-0.007,80.709,225.001,279.55,33.531,0.024,3.203e-4,9.796,27.437,23.541,1.498,9.941,3.63,0.53,0.596,0.297,0.178,0.12,0.603,0.485,0.487,-1.283e-4,0,0,0,0,0.239,2.728,225,14.968,1012.669,0.001,340.369,0.06,1.279e6,2.6,34.253,0.007,0.032,0.003
0.546,5.1,5.1,20.236,20.281,23.373,23.761,-0.272,-0.272,0.385,225.005,1.361,4.274,33.358,-111.771,1.809,-4.927e-7,37.254,-0.008,80.438,225.002,279.456,33.437,0.024,3.203e-4,9.796,27.506,23.537,1.526,9.876,3.608,0.537,0.596,0.297,0.178,0.12,0.601,0.406,0.378,-2.472e-4,0,0,0,0,0.24,2.709,225,14.967,1012.652,0.001,340.369,0.061,1.29e6,2.6,34.253,0.011,0.032,0.003
0.557,5.324,5.324,20.49,20.539,23.131,23.629,-0.283,-0.283,0.4,225.005,1.411,4.827,33.358,-111.771,1.309,-4.815e-7,37.717,-0.013,80.027,225.002,279.324,33.305,0.024,3.203e-4,9.796,27.612,23.532,1.569,9.84,3.596,0.548,0.596,0.297,0.178,0.12,0.599,0.29,0.215,-4.106e-4,0,0,0,0,0.24,2.677,225,14.965,1012.626,0.001,340.368,0.061,1.305e6,2.6,34.253,0.016,0.033,0.003
0.573,5.663,5.663,20.867,20.921,22.75,23.441,-0.3,-0.3,0.424,225.005,1.497,5.652,33.358,-111.771,0.583,-4.756e-7,37.938,-0.033,79.405,225.002,279.127,33.108,0.024,3.203e-4,9.796,27.772,23.524,1.634,9.785,3.579,0.566,0.596,0.297,0.178,0.121,0.596,0.127,-0.028,-7.716e-5,0,0,0,0,0.235,2.627,225,14.963,1012.586,0.001,340.367,0.062,1.329e6,2.6,34.253,0.025,0.033,0.003
0.598,6.185,6.185,21.421,21.484,22.144,23.181,-0.327,-0.327,0.463,225.006,1.651,6.853,33.358,-111.771,0.427,-5.032e-7,-37.363,-0.052,78.474,225.002,278.83,32.811,0.024,3.203e-4,9.796,27.807,23.512,1.652,9.704,3.553,0.596,0.596,0.297,0.178,0.121,0.596,0.092,0.369,-3.992e-4,0,0,0,0,-0.216,2.551,225,14.96,1012.525,0.001,340.365,0.064,1.364e6,2.6,34.253,0.037,0.034,0.003
